member_id,full_date,year,month,day,day_of_week,purchase_id
3190,2014-04-13,2014,4,13,6,f2ed0b9e-692c-4622-aa2f-b46edfd90f26
3059,2014-06-15,2014,6,15,6,000ddebe-8a29-445c-9617-e9167f76d1aa
2441,2014-08-28,2014,8,28,3,dd5f97cf-93d6-4502-8414-f29a05ed65c8
3645,2014-08-22,2014,8,22,4,67b9c81f-39f1-4c7f-9b4e-7874e1df287e
2246,2014-01-21,2014,1,21,1,c8f1021c-d2ff-4b81-b2c4-93359a227494
4431,2014-12-06,2014,12,6,5,e654cb62-112d-443d-9bc9-b3aa5ae86753
3047,2014-08-16,2014,8,16,5,c4948443-a768-499c-9368-b3c73f33c6f0
1866,2014-08-29,2014,8,29,4,09a4e71f-b731-4573-bbfc-57dd7816272e
3138,2014-10-13,2014,10,13,0,92a29aab-ecea-4b97-9616-4e0a065e0c40
2078,2014-05-14,2014,5,14,2,cf193a95-570f-4357-9cd9-da19660e8301
3142,2014-06-05,2014,6,5,3,5af43761-54dc-4529-9568-98620d5f700a
4262,2014-03-06,2014,3,6,3,3abb4f9a-1fe7-4d5c-8220-970a35c78ffa
4872,2014-02-13,2014,2,13,3,30e8f0d6-1d79-4e53-b095-fc6ed650d07a
1985,2014-05-18,2014,5,18,6,f524975a-6a94-4046-81a0-fad1dd702498
2458,2014-11-20,2014,11,20,3,335f1bea-d78d-4f80-8465-5f7384f0094b
2540,2014-01-29,2014,1,29,2,16797124-d5c9-4d5a-a965-0231cd3205b2
3194,2014-07-26,2014,7,26,5,f1627381-0a21-47b8-af6f-c0c7a4120573
3071,2014-04-18,2014,4,18,4,13023005-44cd-4744-b84f-b961d4eb630f
4181,2014-07-09,2014,7,9,2,a6278ca5-47da-4344-a421-396c9bea805a
2033,2014-11-29,2014,11,29,5,ca8f034e-0e1d-4c38-bf54-5fe0a9b6e608
3306,2014-11-12,2014,11,12,2,42e729bf-db1b-4350-a7b9-180add06b3b5
1658,2014-09-08,2014,9,8,0,5277e1d5-76e1-4925-b8d7-e10756175c02
3884,2014-12-10,2014,12,10,2,171514a7-afd7-45f2-8bb3-620726df9b16
1215,2014-07-30,2014,7,30,2,c00fe3b2-ceb1-42ce-b5c5-72f037eaa20c
2477,2014-09-30,2014,9,30,1,4002d425-abc2-4915-9157-2af2018c0a5b
3971,2014-04-02,2014,4,2,2,9af256c3-3f2d-4c1a-b9e2-60d05934b69b
3644,2014-02-20,2014,2,20,3,546575c5-9a47-4dd7-8331-67e7b8b76e44
1550,2014-05-05,2014,5,5,0,e1baf61c-4a01-4d57-9883-480814fe075c
1625,2014-02-09,2014,2,9,6,5cddb26c-d9a5-48d7-9170-dcd642cb6ca9
2472,2014-01-02,2014,1,2,3,ea8f088c-fcaf-4c91-ab02-eeada9092f94
2337,2014-03-04,2014,3,4,1,0668fdbc-118c-4c5d-a693-fa15a22e6b37
4690,2014-02-03,2014,2,3,0,c7f17503-bf70-47e4-9f5a-80f62470bee4
1748,2014-08-26,2014,8,26,1,6e8876b3-51f4-4e3b-8d72-cd5511b7c27c
4296,2014-12-15,2014,12,15,0,a11b7d71-f1b0-4d37-9c44-4098b7739b5f
3529,2014-08-26,2014,8,26,1,8a15e145-8f12-4fd0-9140-fdeeb648d8a2
3804,2014-04-28,2014,4,28,0,1720ef61-01d3-4b6c-8e5b-99104f5808e8
4107,2014-05-10,2014,5,10,5,07a705e3-290d-429e-b617-743ae0d03c83
3727,2014-07-28,2014,7,28,0,624d1aed-d4a7-4b05-a99d-1ad4525eb064
1492,2014-12-20,2014,12,20,5,0f819c1b-a55b-4366-bd11-1e088c507608
4952,2014-04-09,2014,4,9,2,181b186f-600d-4cf1-bf32-d0df911dbf43
4641,2014-11-05,2014,11,5,2,e0301cf5-6f4e-46ca-bddb-1ac92f1c5142
4716,2014-05-18,2014,5,18,6,669d5e5c-aec5-450f-a9ea-70f6898f9607
3857,2014-07-11,2014,7,11,4,f8373185-6359-4943-b98c-60dc37421d46
4599,2014-03-21,2014,3,21,4,9e3cfe63-650a-4217-a4cf-20fc73e20e33
2906,2014-06-25,2014,6,25,2,d69e65f5-82d8-4b39-a830-df0281dbf1ff
3552,2014-01-27,2014,1,27,0,466b1511-7e02-48e1-a08e-7d50e2aefdab
4572,2014-10-30,2014,10,30,3,d4b25b0c-9b4a-466b-8bd2-8228f22f52fd
4345,2014-03-19,2014,3,19,2,f48016c5-05b2-46f3-913b-392f1e3d2f7a
1908,2014-09-20,2014,9,20,5,680ecefb-4283-4f1b-bd73-a09f64e13655
4744,2014-01-31,2014,1,31,4,92cd74bf-26c6-44f0-9150-f4365f32ec7c
2064,2014-03-18,2014,3,18,1,e3996bc9-0075-4072-9f57-cd2879b40ae9
1726,2014-05-04,2014,5,4,6,e6837e12-5064-4d38-8441-2395c1b6d5bf
2383,2014-05-25,2014,5,25,6,fbe4a85a-78d8-4378-bac4-e5dee63c32ba
4245,2014-07-15,2014,7,15,1,c2268eb8-968a-4ee7-aac6-9dd3e204be92
1013,2014-02-20,2014,2,20,3,6dbc77ca-1df1-46b2-9281-b394ab1a5122
2676,2014-10-01,2014,10,1,2,102e49f5-25e2-43b2-ad3a-f05bc916b052
4155,2014-03-09,2014,3,9,6,9c396b81-c35a-471c-b22d-666868b0139c
1365,2014-08-23,2014,8,23,5,a9ddcf26-be8c-4442-90e7-5632bcefff08
4917,2014-05-30,2014,5,30,4,bfb43f7b-08a1-4b5d-a0cd-b83dc298de2a
4686,2014-06-27,2014,6,27,4,e4532fee-e7f0-4cee-8496-597a2a9ee353
4842,2014-05-23,2014,5,23,4,6bd7e195-7463-4e89-8ea3-430be65e995d
3673,2014-11-08,2014,11,8,5,68654a5f-ae6c-4622-bb7d-a30f924d2ef9
4214,2014-03-10,2014,3,10,0,51b35d69-1cfb-42ae-aaad-82a91862e908
3952,2014-07-27,2014,7,27,6,ab23dcd4-509f-4503-8fd6-d8920a8feba0
3972,2014-03-04,2014,3,4,1,66bc2180-39ab-4b49-9aae-9e804fa53699
3790,2014-07-31,2014,7,31,3,69e3b974-5f89-4cb6-8d4d-ec0294803657
3042,2014-04-04,2014,4,4,4,ed61c39d-826c-4176-b54b-4db8ea01bdbc
2567,2014-07-22,2014,7,22,1,2e38f155-bec1-4994-ac4b-ab420ce785d8
3830,2014-07-28,2014,7,28,0,268aef89-e68f-4ff0-a32f-75b162920ffc
2515,2014-01-27,2014,1,27,0,32533a2e-4663-4773-a820-fd11927b5f8a
2545,2014-01-14,2014,1,14,1,ea86c1c2-6c04-4272-85cd-51adc65a1576
1006,2014-09-04,2014,9,4,3,78dcb438-46f9-421d-82b8-32f8ec591498
2590,2014-03-09,2014,3,9,6,3d083d95-bfc8-4d3c-85b5-3b3002771604
1757,2014-03-30,2014,3,30,6,3ee8463f-ed96-4b48-9462-73e34d0bc9a7
2352,2014-03-27,2014,3,27,3,96ddbaa1-78a6-4abe-9bd8-6852bccd2078
1136,2014-09-28,2014,9,28,6,46118139-2ab8-488e-82b8-1ddcff073381
3123,2014-08-07,2014,8,7,3,980a589d-46d9-47e7-909b-4754422ebee7
3224,2014-06-08,2014,6,8,6,5a5665e6-8de1-443b-927e-23caebe4ee24
4642,2014-12-17,2014,12,17,2,9dd95e03-016b-43f7-a56b-b16620ee538a
2380,2014-05-04,2014,5,4,6,794648a6-22e7-49c5-a830-211a0da72c10
4029,2014-10-27,2014,10,27,0,86de3f9a-66ef-43b5-a087-09d065863b54
1103,2014-12-07,2014,12,7,6,61ecad6a-1973-4676-8584-b05fbe84419f
4655,2014-11-14,2014,11,14,4,72af8409-92dd-4bad-9263-75a3a7518c13
1773,2014-10-28,2014,10,28,1,ee2a8d4f-9488-480a-8709-c6523cd6afe2
4645,2014-10-11,2014,10,11,5,045c2b25-ec32-4dda-acde-2ba0bc2a3488
1468,2014-02-10,2014,2,10,0,9fd1dc6b-fd0e-4186-817b-30533ee15987
4383,2014-02-12,2014,2,12,2,7f0ea93c-4371-4b64-8386-d5d705bd97d7
3279,2014-07-03,2014,7,3,3,75b41969-fcd6-471c-9659-5f49604d4067
3025,2014-01-19,2014,1,19,6,089a32df-4565-490a-a951-11e123f6ceb3
2969,2014-04-13,2014,4,13,6,5ded2c9f-82ec-4e84-8921-83c033c43185
1767,2014-02-06,2014,2,6,3,be3b92a0-9196-432f-8eb8-8b71fddff253
2830,2014-09-21,2014,9,21,6,fb24cee2-c393-409d-9ce5-82a7826814b5
3556,2014-02-04,2014,2,4,1,409077a0-928e-446f-98d6-3e34695b6509
1104,2014-09-05,2014,9,5,4,9707ae21-3657-4982-802a-c74464d05e5e
1740,2014-11-21,2014,11,21,4,1ebe6f8c-5479-4805-bb0d-89f00cf3325f
1844,2014-09-18,2014,9,18,3,bbc756df-876b-4cc9-8a7c-ecc3d43a648f
2544,2014-09-06,2014,9,6,5,06d8815e-e673-49d5-98f1-9cfd468025c5
3655,2014-10-05,2014,10,5,6,eec62dae-aa0a-4cd8-b56f-cb176b56a9db
4947,2014-01-28,2014,1,28,1,07cc5728-a224-42ab-bf7d-8725685c61dd
4002,2014-08-24,2014,8,24,6,e1bcaab1-4048-4658-91e8-f41b8998e5e7
4951,2014-08-15,2014,8,15,4,213be0a0-614a-453c-877f-c411a4350ce0
3309,2014-06-06,2014,6,6,4,1dc1e362-f09c-4226-bfc0-a69d83c5d647
2289,2014-03-07,2014,3,7,4,5d594f07-ba03-43f6-8ffa-3137a7c17850
2120,2014-06-07,2014,6,7,5,cc4fc289-f7d8-4a1e-b29c-51479ee78930
4679,2014-06-13,2014,6,13,4,8cc3ff44-06fe-4871-9582-ba9879c77e7a
3220,2014-03-15,2014,3,15,5,cb307760-78c7-4e4b-812e-957ee6ba1113
2146,2014-05-30,2014,5,30,4,66290af5-29f9-4f50-95e9-398c9abc9236
1851,2014-12-02,2014,12,2,1,f97e86be-e86a-4b5a-857f-9b62f7643438
1889,2014-03-08,2014,3,8,5,ec241dd0-6207-4429-9585-c21c252bd664
2789,2014-02-11,2014,2,11,1,24c140de-b1ea-4b51-872d-ca65e8198a06
2611,2014-12-29,2014,12,29,0,9e718e98-eb53-467a-8810-2bfc8de187cd
1309,2014-12-23,2014,12,23,1,3b398c61-214f-492e-9839-9d8dcf7a1c99
2259,2014-06-16,2014,6,16,0,9a15e0cf-cc2e-4a41-bc12-46632bf62620
2540,2014-12-16,2014,12,16,1,dc0db9bd-a517-41d9-a5c3-92e4892cffd8
3539,2014-01-13,2014,1,13,0,d2cd50cc-fc1d-4b59-b60f-de56684f4c4d
4149,2014-12-05,2014,12,5,4,fde8667f-8c7b-41b1-9a2d-1fd5cd12c0db
3847,2014-08-06,2014,8,6,2,cfc06536-dc27-4ee2-a4cd-c7a1197effae
4285,2014-04-13,2014,4,13,6,ce9a8dce-38ba-4f53-b52d-9e965cbd13e7
1445,2014-04-13,2014,4,13,6,4c112139-0b2e-4fbb-8ce9-2b98d1ff792b
2701,2014-03-05,2014,3,5,2,72c60597-82b5-4d80-ba15-101d15e8c378
1602,2014-05-29,2014,5,29,3,d1384ce3-db17-41c2-abe5-adc403726353
1590,2014-01-06,2014,1,6,0,e6a2d67e-aae4-41a6-9771-d5ed2e56045b
3704,2014-02-08,2014,2,8,5,c729e74b-9b76-4905-a500-a55ff75e5da9
4035,2014-07-14,2014,7,14,0,c19296da-c898-4ec3-b817-ce467161baad
4861,2014-03-23,2014,3,23,6,27af7cc4-6655-4967-9ec0-e54077e58b91
3757,2014-08-07,2014,8,7,3,2704c3b5-aee8-43d5-b0ee-c1fcd2c1c32d
4743,2014-07-07,2014,7,7,0,e12a1b97-a7c6-4af8-a979-b688222a4537
4527,2014-03-16,2014,3,16,6,ba07c556-0dc1-4614-81fa-90ff57e9a316
2756,2014-05-14,2014,5,14,2,220b9eb5-aeac-418b-8e3a-3257a3ef3975
1432,2014-02-18,2014,2,18,1,82a52292-5913-401b-bd77-efff01315249
3089,2014-08-20,2014,8,20,2,1872cf0d-6b18-49ca-a255-077485662078
4614,2014-12-25,2014,12,25,3,64a3f3f7-3085-4d0e-b813-34e37435a4a4
4255,2014-02-01,2014,2,1,5,bfd85e7a-9e53-4f6c-a690-fc49058318bc
3426,2014-02-05,2014,2,5,2,8d73d889-d253-492b-aaec-dfe19173965d
3343,2014-03-08,2014,3,8,5,4d6fc667-def5-47b9-90b3-a64ce65170b4
3550,2014-12-18,2014,12,18,3,c700ae2a-9dfb-4936-af67-c30107b0378c
4785,2014-08-14,2014,8,14,3,3870d6cd-7c92-4aed-ba1f-32af1a157e4c
3137,2014-11-09,2014,11,9,6,3f7b0250-9233-4e72-8f1e-f1631d33bcb7
4645,2014-12-13,2014,12,13,5,9ae1f772-7905-49f4-b8fe-7bf0c053552a
1369,2014-05-05,2014,5,5,0,8fcbd680-c660-4c53-835a-5891a63cfd66
3684,2014-06-02,2014,6,2,0,616ed0bc-18ea-4622-82da-d27467fd5cab
4423,2014-02-25,2014,2,25,1,8908bad6-080a-4627-bea9-3ff3cb56f0f6
3561,2014-05-26,2014,5,26,0,8c89c221-746f-44f3-8c0c-95158120dd07
2625,2014-12-14,2014,12,14,6,4e30b274-f2ce-4408-b86d-7b382138e36d
1218,2014-08-05,2014,8,5,1,83e4462c-3584-458b-a4c9-8ec232107b01
2120,2014-07-07,2014,7,7,0,6b33b4e2-b032-4330-af81-a90d7df035c5
2332,2014-05-14,2014,5,14,2,f475efc3-bd1a-4941-aed7-3790bcbdd5d3
2269,2014-05-01,2014,5,1,3,e33f53ad-36dd-4545-ac03-3ea5fa52c3e8
2607,2014-11-20,2014,11,20,3,5ff15a00-bb68-47a8-b85b-1c8e33eed239
4866,2014-09-16,2014,9,16,1,715702ba-9df1-479e-9030-f1a08401b01e
2723,2014-10-27,2014,10,27,0,d884c7b6-c52c-48d4-82f7-21b9cbbe62ee
3660,2014-05-19,2014,5,19,0,bbda486e-62a0-4d13-b3fd-fec128420cbd
2407,2014-08-01,2014,8,1,4,ebab4fd0-d70c-48c2-a2a7-2f5b943df5ab
3670,2014-04-08,2014,4,8,1,14845847-643a-404b-912b-47297b9f2a5f
3743,2014-03-07,2014,3,7,4,e21f76fc-9a2d-44aa-9f10-4118dd24c1f1
3598,2014-03-13,2014,3,13,3,d6793012-dbc8-4ecc-b09e-33adb3c8bde0
3882,2014-07-18,2014,7,18,4,3a9e028a-90c4-4279-9b0b-5146b81651ce
1175,2014-02-01,2014,2,1,5,3714d426-417f-439f-904d-05af2b7d652d
2913,2014-12-14,2014,12,14,6,6787d039-bf6f-42c9-84a4-dc5148cc2505
1087,2014-02-26,2014,2,26,2,1cb47145-3237-4ea1-a317-1e753d3625c2
2075,2014-06-05,2014,6,5,3,f7156321-7aaa-495d-8203-4e2e506abbf2
3034,2014-12-26,2014,12,26,4,9c925591-0dfb-4226-8927-fa3d1c50afd7
4820,2014-10-28,2014,10,28,1,d40e8559-2f68-4f3a-8779-15affd2a077c
1651,2014-08-20,2014,8,20,2,8e436ced-8dcf-46d0-aae2-779b7964a5fc
3625,2014-10-17,2014,10,17,4,d2674572-d4cc-40e7-adfd-6e8c464bcc0f
3487,2014-03-25,2014,3,25,1,cbd1ed65-b756-47f4-9daa-563e9c4cc589
1729,2014-03-20,2014,3,20,3,0b459d70-70f1-4249-86b6-5f66cdbed5df
2803,2014-03-07,2014,3,7,4,4f45514d-b7ee-4bd2-8d65-d57dcb433afb
3692,2014-10-19,2014,10,19,6,5478f3a0-8619-4ccd-a321-c7638189e9d8
1649,2014-07-29,2014,7,29,1,89df7fb5-b164-43fd-8f53-b7d6ad1dfcea
4015,2014-02-17,2014,2,17,0,56d06f38-c12d-4155-9bec-20c83401b1e3
4427,2014-12-03,2014,12,3,2,c40a16d7-50eb-4eb6-9873-7a65fed2fa27
4021,2014-10-31,2014,10,31,4,94c5822d-b9c5-4e5f-807c-02bb6f0e9681
1737,2014-08-28,2014,8,28,3,ea5b428e-f28d-4019-885d-17eb2f64938c
2320,2014-05-02,2014,5,2,4,9414492f-c9e2-4754-95ab-dc6335bc446b
4725,2014-08-31,2014,8,31,6,577e703c-2915-4872-8777-c5f8b3876e67
1697,2014-01-22,2014,1,22,2,2dd40240-ab6e-433a-8dbc-2a512ca42b49
2341,2014-04-17,2014,4,17,3,46361fdf-867c-4098-a8b9-481af51a6cf4
1180,2014-08-24,2014,8,24,6,d1549891-4fa8-4799-9304-5f58a44aec6a
3226,2014-02-26,2014,2,26,2,f9008815-136f-4ac7-8f5a-334942a17be1
4288,2014-09-24,2014,9,24,2,06fd8816-bcb4-4dd9-83e5-46047de8f048
2181,2014-04-29,2014,4,29,1,0f8b38cb-c438-4c9a-8d99-6343054b246f
2517,2014-12-05,2014,12,5,4,33de1f88-4049-45bd-8259-2fe582c729d6
2909,2014-01-18,2014,1,18,5,6b630b9f-3485-4cf1-ae0f-2db19c5c7b49
4312,2014-02-04,2014,2,4,1,83736063-653d-4cd4-a1cb-78127dff09f8
4965,2014-12-23,2014,12,23,1,b971f28c-f9c7-4856-882e-f57ae4458111
1224,2014-09-20,2014,9,20,5,9c12bf1e-b9ca-4c4a-b3eb-9f3cf4f4f01f
3135,2014-06-21,2014,6,21,5,8db3db1e-663d-4e1e-a3bb-c61e1a74750e
1914,2014-11-28,2014,11,28,4,bcafaddf-a32a-491d-b9d9-fc4f9c224b15
3589,2014-07-09,2014,7,9,2,eb28ad52-1ef4-4848-bf9b-496c1b0a56b0
4274,2014-03-31,2014,3,31,0,e53f78ae-3606-47ae-962b-f8152e819da7
3395,2014-03-17,2014,3,17,0,2384b5c1-689f-461d-9e3c-d85726ce03a2
4086,2014-11-15,2014,11,15,5,064acca3-5c91-40c6-8da8-003b66560ad5
1033,2014-02-03,2014,2,3,0,2b85bfb2-5f4d-4bf0-851a-b845bf4f2361
2398,2014-07-23,2014,7,23,2,a2532554-8177-4497-8e18-9667d56528a4
3782,2014-09-16,2014,9,16,1,2beffb6d-8f26-42f0-b05d-97cd6056f9b4
3109,2014-11-09,2014,11,9,6,21d1edff-25eb-4e0d-8440-0d7f30a15704
2028,2014-08-22,2014,8,22,4,7d18e3b1-551f-4a4c-93ea-6355c13e3af9
4963,2014-03-03,2014,3,3,0,beb547da-7a38-4e36-8d6f-4b850397c73e
1043,2014-03-14,2014,3,14,4,917b9aea-4bcf-4fae-9865-e47016cb0b5e
4303,2014-10-24,2014,10,24,4,c0c7b434-7e68-4846-85a6-84432df65341
3282,2014-08-28,2014,8,28,3,6bae6dfb-8791-422a-8a41-0ec56a18af04
3220,2014-12-13,2014,12,13,5,6718de31-34a8-410e-aaf7-c22408250364
3297,2014-03-30,2014,3,30,6,c92621df-27f8-48df-8ccb-ab1467621c11
2153,2014-12-14,2014,12,14,6,f9230073-8c8c-4892-8afb-cc37e28aa8d2
1065,2014-12-25,2014,12,25,3,f76afb2d-3b27-46a2-82ad-d88f5902b534
1126,2014-02-11,2014,2,11,1,5e0ca4e9-e28e-4361-9150-4859fb92d1d1
1399,2014-06-02,2014,6,2,0,7d809ce1-9204-4e5e-bb4c-a848138d5871
2602,2014-03-01,2014,3,1,5,f9b6449e-2ba2-40f3-8b37-5daa98c32f6e
2478,2014-02-09,2014,2,9,6,1a95be86-e4e1-4c59-b1b0-c163362a2ea2
2645,2014-07-08,2014,7,8,1,de492786-b4c0-4ce6-a627-47174be4db66
3109,2014-10-14,2014,10,14,1,053fb978-a57a-4595-b548-3a18a56a5361
3268,2014-01-31,2014,1,31,4,5d0a9f62-b166-49e6-bb66-10c9aba382dd
2556,2014-06-03,2014,6,3,1,c962110b-233a-4347-a7ca-bef72a5d5b24
3139,2014-06-11,2014,6,11,2,5fa1f1ae-15df-4444-b8ba-9de739853b24
2971,2014-12-07,2014,12,7,6,9035b2de-6c1b-4a5f-b4aa-b961d7307b2d
4391,2014-04-06,2014,4,6,6,05954ab3-b7ef-4a32-8aee-97bc47afd6a7
3322,2014-01-08,2014,1,8,2,aeb17b0f-a69d-4148-a567-4c04b44b019a
1740,2014-08-07,2014,8,7,3,24714660-410a-493c-a0d3-2a67656abf8f
3367,2014-02-27,2014,2,27,3,14c84443-0350-405b-975a-ecbfe8407276
3616,2014-11-06,2014,11,6,3,9d1ddd16-7b0d-4240-9f6c-734a1d3b3dab
3736,2014-02-16,2014,2,16,6,3fd47d1e-ff92-4410-8b8c-2a6d1b88db63
1795,2014-05-20,2014,5,20,1,9f0a5119-ea15-4561-923f-a76f21d7f1e2
2702,2014-08-09,2014,8,9,5,682c4731-7b07-45ae-bbde-b7a035640194
4397,2014-08-28,2014,8,28,3,619d72cf-a7be-40ee-887d-da7ac5ef3ab4
2649,2014-02-18,2014,2,18,1,eed58fd1-0e6d-45ee-9e1f-681df56e4220
4752,2014-04-03,2014,4,3,3,63d2607e-089d-4131-9e96-9e062581d80f
2028,2014-10-26,2014,10,26,6,db7ddd61-7fba-4494-a8df-48c202e0ab9c
1128,2014-10-05,2014,10,5,6,df00d2cb-3f3f-4072-86a2-34fef09132b4
1199,2014-03-23,2014,3,23,6,f7bee36b-786b-4484-bb67-17ef8f49c118
4986,2014-08-02,2014,8,2,5,1c9dc256-db4a-46d9-941b-8b98400be5d5
3102,2014-09-05,2014,9,5,4,67219384-b9b6-45c1-8e5c-3311386d7c84
2079,2014-04-11,2014,4,11,4,2af077f3-1bdd-4d06-b101-02b033a648c7
1931,2014-03-13,2014,3,13,3,b5b61fd3-4d0a-4bef-b2fc-04b7c49e2143
1176,2014-04-09,2014,4,9,2,bc29b430-bdbb-4516-a46e-350dd32350fe
3562,2014-11-09,2014,11,9,6,a8b90f3b-3d7b-4c46-bd9f-1fc08e1be07b
1962,2014-06-14,2014,6,14,5,17fcc41b-9e60-40c2-b665-cd5dfc9e418b
1782,2014-10-04,2014,10,4,5,9be809be-986e-455a-8f1f-659ed249e66a
3493,2014-01-12,2014,1,12,6,86cf0f7f-eed0-406c-98c5-3b88dc473921
4268,2014-10-14,2014,10,14,1,dc4a53f9-96ff-466c-9d76-1ee1d1a86f35
3730,2014-04-17,2014,4,17,3,2739135b-be60-4a56-a48c-2c54c56c2b6c
1144,2014-07-11,2014,7,11,4,3b424cba-5da5-4a6c-b037-f20d72fc9d7b
4637,2014-06-12,2014,6,12,3,0503da97-f478-41c4-a955-eba253940d3f
1855,2014-09-26,2014,9,26,4,012e4031-23ba-4e93-8891-f609c2b0d288
3022,2014-02-16,2014,2,16,6,0b18c8d0-5331-4c6f-af1d-adc18e2d310b
3960,2014-01-23,2014,1,23,3,60490320-9534-4cfb-8922-7aeaf38f71e3
2786,2014-08-30,2014,8,30,5,fe8d7b41-6528-411a-ad53-6aa74e264207
2550,2014-11-06,2014,11,6,3,64528b7f-8ca9-4213-94cc-2fd735a3a1f3
1141,2014-08-04,2014,8,4,0,4c7413d4-00f0-4c0d-8507-9cc274a396ed
3226,2014-10-25,2014,10,25,5,538819b5-5738-4ac5-99c6-2e5904c5602b
3846,2014-08-25,2014,8,25,0,f3233310-68fb-449c-b026-dd0c366bee96
1282,2014-06-06,2014,6,6,4,62708fc9-cf7a-4b49-8d6f-f640cdd09012
3213,2014-12-19,2014,12,19,4,ee0bb742-3624-4440-8210-f5a2c7517c90
3910,2014-02-17,2014,2,17,0,81fab7aa-1909-40c1-8639-c7b1a5b1df14
2533,2014-09-21,2014,9,21,6,09342a43-7876-49a2-a5a9-ee6c505da0e3
3713,2014-12-17,2014,12,17,2,6d5b65c6-3873-4ead-b890-e781bb2550cf
2131,2014-02-18,2014,2,18,1,e1d37e6a-60e2-403e-b759-3d5cb8cec8b1
2878,2014-06-13,2014,6,13,4,586cdda8-6547-43e4-a464-9eed748e6935
2355,2014-01-26,2014,1,26,6,b8b44746-e581-4433-ada2-6d955e4adce9
3847,2014-07-31,2014,7,31,3,6f37ae41-c671-40f9-8750-56198d31d7b1
3619,2014-12-16,2014,12,16,1,b7ed321a-e69d-4889-964f-35e7a97c6e41
4980,2014-08-25,2014,8,25,0,aba125fd-6bf7-4871-b008-af52a6bcab77
1185,2014-09-27,2014,9,27,5,9d457127-e9ad-4deb-b06d-a6ce9ce01de6
4049,2014-12-23,2014,12,23,1,f64e7889-cb3c-407e-a7cf-d6b1bb1a7d2b
2681,2014-04-09,2014,4,9,2,00f628d4-acec-416d-8015-33a147dedff3
1742,2014-10-20,2014,10,20,0,9ceaf020-c2fa-47a6-a44e-e0bc73d3e452
4594,2014-01-07,2014,1,7,1,6f2e2c52-5615-4696-a0d1-aff297269925
3869,2014-05-24,2014,5,24,5,19c8e412-f748-4632-88ad-246dd4580028
1191,2014-10-03,2014,10,3,4,09e7ee8a-a4f3-4759-ad5f-259f4900debe
2466,2014-01-28,2014,1,28,1,a77288ca-b830-4f0f-b737-79b5785c94fe
4857,2014-03-03,2014,3,3,0,55a33ffe-e62b-4d58-8ee3-ddcba1062ff3
3087,2014-02-21,2014,2,21,4,51698baa-d46c-47f2-9868-1b74214a612d
4730,2014-11-26,2014,11,26,2,6ef05613-1775-442c-bcb4-12b7d34bc577
2120,2014-02-27,2014,2,27,3,5e0c8079-ff2a-41e5-9c5c-09530315eb93
2452,2014-02-18,2014,2,18,1,28fdb66c-82ef-4b3b-a6ac-d9f8f397ff95
3499,2014-04-04,2014,4,4,4,a34e6b34-bc4c-4b6c-a4ef-a017509925d4
1731,2014-12-28,2014,12,28,6,9bfef6a8-2fff-46ff-8a0b-3208d30e1c23
1751,2014-02-27,2014,2,27,3,7913c63f-189d-4c4e-9e6c-212df5164551
1991,2014-07-14,2014,7,14,0,15b6e6c6-849a-4aa2-a91a-b16ca10b08ac
4300,2014-01-28,2014,1,28,1,77437339-bf01-4953-a2aa-5e214425e27a
2009,2014-03-06,2014,3,6,3,08df32bb-0bfd-49ba-a08b-22e07b3ee59c
1585,2014-09-17,2014,9,17,2,15171f9a-12cd-4294-adc8-605f7ebe784d
1604,2014-03-02,2014,3,2,6,4407a341-5e02-4f05-8a70-ffe871773cdb
3804,2014-12-27,2014,12,27,5,fec203e5-eaaa-4fa3-b432-6d44f09c1c66
4955,2014-03-22,2014,3,22,5,19c043e5-7b88-4224-b713-092f47161813
4826,2014-04-14,2014,4,14,0,43155e79-df73-404f-b4f3-a63b864da7ab
2294,2014-04-07,2014,4,7,0,d1a302ea-cc18-4ccf-a996-d87441b5c881
2857,2014-08-28,2014,8,28,3,9151f803-b952-43e9-a9aa-e384bdda7cf1
4911,2014-07-20,2014,7,20,6,cddaca97-8577-4251-a41f-9e8bf0989eb1
4924,2014-01-31,2014,1,31,4,ae978175-5fe3-47ce-9a7d-a38c14fb9b6d
1392,2014-12-09,2014,12,9,1,0939a2ae-fec8-4039-9421-a420cc8d614a
3917,2014-03-04,2014,3,4,1,39c6e821-7dab-473a-abd9-23d8c18d34ad
3032,2014-12-28,2014,12,28,6,d84e2719-fb49-46b9-8f6f-414a52065afb
1808,2014-11-29,2014,11,29,5,15e900ad-330d-4176-b69e-58929a0fe74b
4082,2014-01-07,2014,1,7,1,f5997462-1aad-4ce4-9e8c-680e81a2534f
1673,2014-08-04,2014,8,4,0,45bf3529-9cec-4c50-b961-3312d2a0a713
3246,2014-05-21,2014,5,21,2,dd5f1e2f-0112-4b21-bf50-ead01f9cccd0
1415,2014-05-01,2014,5,1,3,224541bb-c941-4cad-be27-c4348caa9ed0
2555,2014-12-27,2014,12,27,5,db3e2fee-6add-4c8e-841f-46360847fbf6
4426,2014-01-12,2014,1,12,6,c134b5df-82bb-452f-9ad4-b606c8471c8c
4406,2014-01-20,2014,1,20,0,d2c9f00c-9bf7-4b97-b5e1-a381d0c5cddc
3514,2014-12-13,2014,12,13,5,52eb3801-8b32-4b52-9017-899f8fd2dc1d
4197,2014-09-29,2014,9,29,0,d9be74a1-f5cc-4b61-8894-c3ed2cf0de43
